cumulative_pod_deposit_amt,cumulative_num_pods,age_of_account,num_friends,num_pods_created,network_size,num_peer_review_positive,num_peer_review_negative,reputation_score
16,1,5,8,2,6,2,2,9
65,3,5,4,7,12,5,1,1
3266,15,8,4,2,46,24,3,7
1,0,3,1,1,1,1,1,5
1736,17,6,3,0,40,13,5,5
1,1,8,3,0,3,0,4,6
3824,16,9,5,2,49,35,11,4
142,1,4,4,1,10,5,2,4
176,5,12,9,2,20,23,5,7
15,7,10,9,0,13,3,2,2
4452,14,10,9,2,50,49,13,2
4865,17,8,8,2,39,46,1,4
2779,9,9,6,1,30,25,5,4
319,5,4,2,2,10,3,4,6
19,1,8,8,5,5,3,2,5
331,1,5,3,0,3,2,2,3
60,1,7,7,1,7,10,6,3
3110,9,8,5,1,33,31,12,6
3875,15,12,20,7,44,38,14,2
641,6,8,5,0,22,9,27,5
219,2,3,2,0,5,6,1,6
1,1,4,2,0,3,0,1,1
12883,29,11,8,0,68,57,2,1
77,0,4,7,4,9,6,5,4
5,0,3,7,0,2,3,1,4
538,1,7,7,10,8,15,1,5
4999,8,6,3,4,32,39,2,6
60,5,7,5,4,10,11,1,1
6659,12,10,6,1,38,42,25,3
2004,14,12,8,3,37,23,5,6
1071,5,7,13,3,11,25,2,6
294,2,5,7,1,23,21,21,1
5079,20,8,6,2,59,31,4,4
18,2,11,8,2,13,10,3,6
2795,12,9,8,2,35,31,11,3
2736,6,7,11,2,19,32,2,9
3460,11,9,13,7,39,38,16,3
5106,26,14,15,2,68,47,30,6
7525,14,11,7,5,41,55,23,5
1157,8,9,14,0,26,24,2,2
8624,24,12,7,5,59,44,7,7
4322,12,6,11,0,26,34,2,7
4,0,6,4,1,3,9,5,3
2942,5,3,6,1,20,19,3,3
3429,13,10,15,2,41,45,13,9
1144,4,7,17,3,9,23,1,7
11012,23,13,8,5,59,45,25,2
198,5,5,2,1,25,23,2,4
3842,14,7,3,4,35,20,4,7
41,0,6,6,5,5,11,2,8
485,7,4,1,8,22,9,1,3
589,7,7,12,2,36,16,3,6
2524,13,6,5,1,32,36,4,7
2269,8,7,2,1,25,17,2,8
487,3,7,4,3,31,15,9,8
253,1,8,9,5,5,12,2,6
2,0,5,4,4,2,1,1,6
4210,17,14,12,8,50,41,10,6
28,2,10,9,8,12,6,7,5
12154,28,13,30,3,66,56,26,9
271,1,7,2,5,6,11,1,4
80,2,5,3,1,12,11,1,9
455,2,6,6,1,8,8,4,6
1605,7,7,5,1,21,14,3,9
560,5,7,8,5,28,27,7,9
7305,25,8,8,0,58,35,6,3
7914,21,13,11,7,52,51,6,7
1070,14,6,4,0,31,12,1,3
548,2,7,11,2,9,5,11,6
0,0,5,3,7,1,0,1,5
12212,28,9,10,3,57,44,10,9
116,4,7,17,5,12,7,3,8
2268,10,9,7,3,32,37,6,9
37,1,6,5,3,5,1,2,9
25,0,3,4,0,5,5,4,9
70,3,5,7,1,12,3,2,8
866,12,4,8,4,32,18,6,6
6880,17,7,10,0,46,56,2,6
453,6,4,6,0,15,7,3,1
588,5,6,3,5,15,4,4,8
57,3,7,8,3,23,9,5,8
8830,13,8,5,6,40,49,18,1
1979,6,4,2,4,19,9,2,4
8,0,2,1,0,1,0,1,6
2031,10,5,8,0,29,18,10,4
3920,18,7,17,2,47,33,16,5
80,0,3,3,0,2,6,6,3
60,3,4,7,4,10,12,1,7
102,2,7,2,3,7,6,1,4
10401,28,11,23,7,65,48,6,8
3674,14,7,4,0,40,26,6,4
3224,4,6,6,0,23,27,3,5
2673,8,5,11,5,31,16,2,4
39,1,6,2,6,8,8,1,6
1,0,3,2,0,1,5,1,2
284,6,7,2,2,26,6,3,4
971,2,8,5,2,5,24,1,6
0,0,5,1,6,1,3,1,9
3416,10,7,5,1,46,38,1,7
37,1,7,4,1,8,2,10,6
196,2,5,5,0,17,22,1,8
543,2,3,3,5,7,2,6,3
4097,20,10,8,0,41,17,2,1
1590,2,3,1,0,7,6,1,6
269,1,4,3,1,11,5,7,8
0,0,1,1,1,0,0,1,7
4963,19,10,10,0,46,39,2,3
8273,23,12,11,2,56,41,9,9
1330,7,8,3,2,26,9,3,4
10531,28,10,15,4,67,52,2,9
3602,5,7,3,0,29,46,1,8
1554,7,8,8,1,20,31,1,8
1448,10,6,8,2,16,8,2,8
684,7,5,4,0,27,18,1,9
2466,2,7,9,2,25,41,3,4
1817,14,9,8,3,39,26,1,2
196,5,5,5,0,12,2,1,8
145,0,5,5,4,8,9,2,7
0,0,4,2,6,2,0,1,4
1415,3,8,12,0,11,19,3,4
1739,13,13,3,2,30,20,5,4
1130,15,11,16,2,33,30,1,6
780,9,7,8,6,37,24,2,8
685,4,12,16,2,32,36,2,4
8150,19,6,9,6,53,33,6,6
4829,15,9,10,1,48,34,2,4
983,14,12,10,0,46,27,24,6
3862,19,12,18,2,40,33,9,6
308,1,5,1,1,8,9,1,4
157,3,3,2,1,7,12,2,9
66,1,8,7,0,10,11,3,6
35,2,3,3,2,7,4,1,7
7771,24,8,12,0,61,38,8,7
4767,12,7,8,2,40,25,13,4
1012,11,12,7,7,27,27,1,9
7187,12,9,17,3,42,32,29,8
20,5,7,11,0,18,2,1,4
290,7,7,7,5,24,9,1,8
3503,8,9,7,2,25,29,5,4
4791,20,9,11,7,40,40,1,6
3011,4,8,7,0,23,22,3,7
103,1,3,2,1,6,4,1,4
4404,18,11,13,0,40,49,8,3
6426,21,9,11,0,53,47,8,7
2,0,5,4,0,10,10,1,8
5,1,5,3,0,7,4,1,8
8072,27,9,17,4,58,54,11,1
69,6,11,17,3,32,18,3,7
7262,21,11,18,5,61,44,30,8
201,3,3,2,1,9,3,1,4
0,0,4,2,2,2,0,4,6
6757,19,7,5,8,53,42,12,7
522,6,9,8,6,26,28,3,9
0,0,3,3,0,0,0,1,3
5394,23,8,17,0,48,22,16,1
2056,7,7,6,1,31,34,1,5
418,3,4,2,1,24,3,3,4
55,3,9,6,6,19,11,4,1
23,1,2,2,1,7,11,1,4
2586,1,5,4,3,18,24,2,7
356,2,8,2,5,6,6,4,8
11565,28,12,23,7,57,55,3,3
7319,23,8,5,0,57,28,12,8
147,3,8,5,3,20,24,8,4
208,2,7,2,0,8,10,1,3
1215,9,9,19,3,31,26,2,5
9163,27,10,13,3,60,39,8,8
9728,27,14,27,7,66,55,18,5
522,7,9,6,4,26,35,1,1
8063,17,11,11,3,44,30,7,5
2819,11,7,3,1,31,27,7,6
738,3,4,4,0,14,17,1,7
211,1,4,3,0,9,18,1,7
266,7,9,9,0,18,14,1,1
295,0,6,3,10,4,29,1,4
10615,21,12,14,7,55,45,22,5
650,7,6,2,2,17,9,2,4
19,1,7,6,8,4,4,1,6
0,0,4,3,4,0,0,1,8
547,8,10,4,0,22,18,2,5
0,0,2,3,1,1,3,1,7
3,1,2,2,1,1,0,1,8
7993,22,11,4,3,60,44,1,8
2,2,5,3,2,9,4,1,4
1500,5,9,15,7,10,17,6,6
2757,14,8,7,2,42,27,2,4
276,3,3,4,4,7,5,5,4
2029,5,7,5,0,24,27,1,4
4354,13,10,10,2,27,35,8,6
35,1,5,3,0,5,6,2,7
4,0,5,2,4,1,1,3,1
1255,6,5,6,2,24,19,1,7
25,0,4,2,1,3,3,1,4
778,7,9,8,0,26,8,20,8
231,5,9,7,5,15,10,1,3
4113,10,11,5,3,27,36,4,6
20,1,5,11,6,4,19,1,7
169,2,7,6,1,10,5,17,5
24,0,6,8,3,1,9,1,8
45,2,7,13,5,17,7,7,6
57,2,3,2,0,7,3,1,1
1044,10,5,5,2,22,10,2,2
2959,10,11,10,3,39,30,24,10
896,3,8,5,5,19,14,17,9
4196,17,10,12,0,40,32,19,9
5262,10,6,12,5,34,25,14,5
7631,17,11,14,4,48,53,9,6
1923,11,9,15,6,36,36,26,6
81,6,4,4,6,21,4,1,7
324,0,4,3,0,4,2,19,6
52,0,4,1,2,2,5,1,5
547,2,3,8,0,7,10,2,5
39,1,6,5,0,6,8,2,5
86,3,5,12,1,11,3,1,3
1011,10,7,11,0,25,29,1,2
0,0,5,5,1,1,0,1,7
152,6,6,4,0,18,23,1,7
1456,10,7,12,0,26,19,1,4
3874,10,6,8,2,28,25,10,4
610,3,7,7,6,11,22,1,6
4635,14,10,12,7,30,41,1,7
182,2,5,2,4,11,5,2,4
22,4,7,5,2,15,6,1,7
208,0,5,7,6,3,11,1,4
5524,17,12,12,8,49,38,5,3
4,0,6,2,3,1,1,2,7
2174,8,4,5,5,23,18,1,8
666,4,6,10,0,18,3,5,5
416,3,7,11,2,16,21,1,9
3,0,4,3,4,1,3,1,8
4536,12,8,11,0,37,41,18,3
1950,10,8,4,0,27,26,1,8
9662,20,6,8,1,48,45,3,6
487,7,8,3,2,15,35,1,3
1560,6,7,10,0,20,26,1,9
75,1,5,3,4,2,1,1,6
0,0,4,0,5,0,0,1,7
689,8,6,8,1,26,25,3,5
1164,3,8,3,1,25,25,8,1
692,9,7,9,5,16,26,1,3
10571,23,14,30,7,52,57,19,6
316,1,4,6,2,6,8,2,9
699,6,7,6,3,19,18,1,6
1468,7,7,2,2,16,8,5,4
1770,9,8,13,1,22,34,3,9
29,1,4,1,1,9,11,1,8
1543,9,9,18,3,24,14,4,6
925,13,9,11,1,34,29,6,8
4,0,3,1,0,2,1,1,7
2272,11,12,7,5,32,39,1,5
921,3,8,12,3,12,35,3,6
47,1,4,3,0,9,5,1,9
1298,13,14,20,3,40,43,13,6
853,7,5,4,0,31,15,7,8
2295,7,6,8,4,17,37,1,6
9,0,3,9,1,1,3,1,8
9908,21,12,18,5,58,54,17,6
597,1,7,5,0,16,12,5,3
4973,12,12,18,0,25,23,13,5
216,3,7,7,4,15,19,1,5
236,2,7,4,3,12,12,2,7
4220,19,8,10,1,40,25,24,5
4465,19,11,9,3,44,42,14,6
7008,21,7,4,6,50,45,6,1
4534,15,10,12,4,51,29,26,8
1353,8,10,5,5,31,34,1,1
16,0,4,3,1,4,2,2,7
650,7,5,8,2,22,14,1,7
676,10,9,8,5,31,7,4,9
264,6,3,2,0,15,3,1,4
30,0,1,0,1,3,1,1,4
13687,26,10,13,0,65,56,23,6
225,1,5,4,2,8,8,1,6
12992,23,11,11,8,55,58,24,2
2288,9,6,6,1,32,24,4,3
134,1,6,4,0,4,5,1,7
4690,12,4,6,0,33,22,1,4
3841,12,9,13,5,42,46,5,6
2123,8,8,12,2,25,39,11,4
70,10,8,4,0,32,4,2,4
8204,26,10,11,3,60,52,8,6
2133,11,9,7,1,33,23,10,6
6241,15,9,8,7,40,45,1,2
1741,12,8,9,8,37,12,7,4
350,2,6,8,8,7,9,1,8
1156,4,8,10,7,10,16,1,6
3290,4,3,3,4,9,7,2,7
535,5,7,7,6,18,18,6,1
695,5,6,4,0,31,13,10,8
459,2,9,3,6,7,4,10,2
4786,20,12,18,3,58,46,2,8
5522,19,8,5,0,54,51,2,5
28,0,1,1,1,2,3,1,1
208,1,6,7,1,8,19,2,4
5642,13,12,12,2,44,48,20,5
41,1,3,3,5,4,2,1,8
4723,17,11,8,2,47,44,8,6
6646,20,8,6,0,50,48,2,6
462,3,4,4,4,8,6,1,5
3472,8,9,7,6,32,31,1,8
160,2,8,8,0,6,3,1,4
3870,15,10,8,1,43,39,30,5
3418,18,9,9,2,53,11,25,4
1304,6,11,7,3,20,20,14,7
74,1,4,1,0,10,12,1,2
1,0,6,1,4,2,1,3,4
7050,19,6,11,0,51,24,10,7
212,4,6,5,4,20,6,1,4
731,10,6,4,5,23,15,18,8
1695,7,11,11,6,31,19,26,7
9511,25,11,16,7,59,51,6,6
4345,16,10,16,0,42,13,30,5
446,1,6,3,4,7,8,2,6
54,1,3,5,1,6,6,5,3
281,5,6,3,2,17,5,10,6
239,10,4,6,0,21,9,2,10
199,6,5,5,2,13,8,2,2
2719,11,5,3,1,25,21,1,8
49,3,5,3,0,15,13,1,8
514,2,4,9,0,9,10,4,6
1584,5,7,6,6,32,13,9,5
1954,4,5,10,1,22,34,3,6
2057,6,9,10,1,30,35,8,1
5577,20,7,11,5,57,30,8,4
156,2,9,9,4,19,27,2,6
1895,11,8,13,1,42,44,3,4
8,1,4,2,4,3,0,1,6
332,3,7,15,6,18,10,6,7
514,5,8,17,4,15,21,3,4
6780,20,8,9,0,46,34,11,5
43,2,5,3,0,13,5,1,4
10388,14,10,13,3,43,49,11,8
2203,9,8,7,0,35,19,2,3
9269,25,12,17,3,66,58,11,1
8437,22,10,12,2,56,47,13,3
38,1,4,7,1,3,4,1,4
2728,20,11,13,10,49,34,4,8
8799,24,6,13,0,58,39,19,6
1993,3,6,17,5,16,26,2,7
1120,1,3,5,1,16,13,4,8
6,1,7,5,5,4,3,2,9
1309,10,8,13,6,20,11,5,9
41,1,4,9,4,4,4,3,8
595,5,11,13,7,25,25,2,1
4662,10,10,6,3,38,34,9,1
1460,5,9,9,1,21,35,5,4
4167,12,7,7,2,25,24,5,3
3056,16,7,4,6,48,30,8,6
301,4,5,2,6,28,11,1,8
916,12,9,7,3,31,43,1,10
184,3,6,5,0,21,16,1,8
489,11,11,6,3,40,23,3,7
3,0,7,8,1,5,3,1,8
9074,25,9,9,3,63,45,7,6
127,2,4,2,2,15,3,1,7
2392,13,7,4,0,23,35,2,5
74,0,1,2,0,2,1,1,8
2745,3,6,9,3,13,21,12,8
3340,6,8,4,2,26,32,4,4
80,0,3,4,1,3,0,2,1
4270,12,6,10,2,35,27,4,2
3123,16,10,16,1,46,43,15,6
2037,11,4,9,7,33,28,4,7
8603,20,10,11,3,51,49,10,2
61,1,5,5,6,6,7,1,8
2316,16,8,6,3,44,15,10,3
1014,8,6,6,0,23,19,5,3
679,1,3,3,1,8,7,2,6
7526,16,10,16,0,48,43,17,6
2756,8,8,10,1,33,42,3,7
8517,16,7,9,0,54,46,15,4
22,1,3,4,4,2,1,1,6
1914,15,9,10,5,43,30,10,9
78,2,10,4,10,8,3,8,6
4614,14,9,11,4,44,27,5,3
187,2,2,0,0,14,9,1,3
373,2,4,4,0,10,5,3,8
5,1,4,3,1,6,0,2,6
713,3,3,6,2,22,12,1,6
3025,11,9,6,0,31,16,4,3
493,1,6,8,0,11,21,6,7
7088,20,9,11,2,47,39,3,9
77,2,6,4,2,8,3,1,6
10041,22,10,4,7,61,42,16,6
1504,16,8,10,0,40,21,9,8
3053,4,7,9,2,17,16,2,7
531,3,9,4,2,15,34,1,3
109,2,4,4,0,12,4,3,4
2219,10,4,14,4,27,31,7,6
43,2,6,4,0,21,2,13,2
6023,21,12,18,5,47,39,17,6
4754,13,10,6,2,49,31,27,9
87,1,2,4,5,5,1,1,4
121,3,6,4,4,18,6,3,6
19,1,8,5,8,11,9,2,7
3475,18,9,14,10,48,39,5,1
1105,7,7,10,4,18,10,11,10
7,2,6,6,0,10,6,1,7
546,4,8,7,4,10,11,3,3
206,6,9,7,0,24,4,1,7
1211,9,7,3,0,14,16,1,9
2448,16,12,14,5,36,38,3,6
4,1,4,5,0,4,3,1,9
222,1,4,4,1,6,12,1,4
463,7,8,6,6,19,14,1,4
1152,4,8,3,2,16,21,2,2
354,3,8,9,2,11,15,2,8
1925,4,8,8,5,17,24,6,5
13001,28,15,21,7,68,59,30,6
4599,18,15,16,7,43,35,18,6
10,1,4,1,0,4,1,3,4
13143,25,11,6,5,58,55,3,6
2918,9,7,12,6,20,22,9,8
1939,8,5,3,6,29,28,1,6
2,0,3,1,2,4,1,2,3
15000,29,14,15,7,68,60,21,4
12764,29,12,8,2,66,55,3,7
518,4,6,7,5,14,16,1,7
11157,23,7,5,4,56,48,7,9
6146,18,5,11,7,46,39,4,5
1976,10,12,8,7,19,18,2,6
862,5,6,5,1,23,22,1,1
2410,9,8,5,0,33,30,6,6
5368,14,5,10,5,36,43,3,5
4133,10,5,3,1,30,27,3,4
2570,8,7,4,2,24,15,3,4
72,1,8,9,0,5,15,1,8
6066,16,10,11,7,29,30,7,8
7724,16,9,8,3,44,39,16,8
7549,25,9,8,2,58,47,1,7
1079,5,7,9,0,25,20,1,6
176,5,7,8,0,17,12,1,1
44,0,3,0,4,3,1,2,1
358,3,7,5,5,13,7,3,9
3506,23,11,6,6,55,21,7,6
2319,9,5,7,7,27,27,2,6
1282,8,6,6,8,29,13,6,8
12618,28,10,23,3,68,60,4,7
271,2,7,4,7,20,12,5,7
366,6,9,10,2,14,6,1,8
7077,16,12,13,0,42,41,13,5
560,6,5,5,0,27,16,1,2
9072,20,10,18,2,47,52,1,7
11394,25,10,8,2,58,44,25,8
10746,19,9,11,5,52,47,17,8
3504,13,8,8,5,29,27,2,4
780,4,5,6,0,16,20,1,5
67,4,9,13,7,22,22,3,2
34,2,4,2,1,14,1,1,6
19,0,4,4,1,4,8,1,9
1827,6,9,1,5,24,14,3,8
66,2,10,7,2,9,5,2,6
212,2,3,2,0,9,4,1,4
4048,25,9,8,2,52,20,5,2
2311,14,7,9,1,32,8,3,4
10626,28,10,14,3,64,55,9,6
1663,2,4,10,0,11,22,1,6
14,0,5,3,1,3,1,2,6
696,1,5,3,1,7,10,1,7
769,7,6,5,4,28,23,1,8
848,6,10,3,7,19,13,3,2
2759,4,5,14,4,18,21,6,5
1210,7,5,3,5,23,11,3,1
1930,5,10,9,3,16,23,21,9
42,2,7,4,3,7,3,1,7
3193,19,6,8,1,44,16,1,9
175,4,5,6,2,12,16,2,2
71,1,7,7,1,16,12,2,6
4283,23,9,7,1,51,27,1,7
25,0,5,4,1,3,7,4,7
81,5,6,3,0,17,12,1,9
396,3,5,7,1,12,19,3,5
12676,27,10,14,8,63,56,17,3
3141,8,8,6,3,20,28,1,7
5,2,7,5,5,8,5,1,2
997,2,6,2,2,11,9,1,7
41,1,6,3,6,5,13,1,3
10120,25,10,18,8,54,43,23,4
152,4,3,6,1,18,9,1,2
5159,14,8,11,7,44,44,8,6
5135,23,12,16,3,60,42,5,7
2543,9,10,7,4,29,22,1,4
739,7,8,6,6,19,15,6,7
5,0,6,0,3,1,1,1,6
1535,4,8,7,2,25,28,8,8
672,3,4,1,0,12,6,1,7
206,3,7,8,3,7,10,3,7
14,0,6,5,1,8,16,1,9
1572,17,8,9,0,42,18,5,3
3669,12,10,13,6,38,39,9,6
11569,26,11,17,0,62,44,23,4
5293,16,8,10,0,40,30,3,5
1004,10,9,8,3,45,10,15,6
1455,7,5,4,2,27,20,4,4
3,0,5,0,0,4,2,1,4
1663,14,9,8,0,41,18,2,8
2,0,3,1,1,2,2,1,6
5043,12,9,7,5,38,49,3,3
1001,8,7,2,3,44,5,20,2
15000,30,11,21,0,68,59,23,3
887,5,9,7,6,21,22,3,6
6,1,6,3,0,7,2,1,9
1433,5,7,7,5,21,5,11,1
6761,16,8,10,5,37,43,3,7
3475,13,12,12,7,35,36,8,9
2741,11,7,9,4,40,31,7,5
122,1,7,6,4,6,8,2,6
90,2,7,4,2,17,4,3,7
60,11,9,9,2,35,10,5,4
464,2,4,3,4,21,14,2,1
7,3,2,1,3,4,1,1,7
6199,20,12,14,8,59,51,4,6
247,4,8,11,7,15,18,1,6
1604,8,5,7,1,23,11,2,3
1,1,2,2,4,7,1,1,2
0,1,7,5,4,5,0,1,7
1513,8,7,6,6,25,9,8,5
168,3,5,6,2,16,29,1,3
6256,23,13,9,7,60,28,29,4
47,0,7,5,0,6,8,4,8
6610,19,8,6,0,58,43,3,7
3,1,4,2,2,2,2,1,6
0,0,4,1,6,0,0,1,1
3297,20,13,15,2,51,45,8,6
115,4,8,19,3,19,16,3,1
75,1,3,1,6,2,3,1,1
259,5,7,4,0,24,7,4,5
270,8,5,3,1,22,8,1,6
47,1,4,2,0,8,3,1,9
5382,21,9,5,0,42,32,1,7
6470,12,8,14,0,45,36,15,6
10480,27,12,9,2,65,53,14,7
8211,18,15,13,3,58,57,15,6
4649,17,10,19,5,40,38,1,6
952,8,5,8,0,31,9,2,7
190,3,8,3,0,10,5,1,5
578,4,3,2,1,16,4,3,6
216,3,6,2,3,11,6,1,9
1670,12,6,16,2,34,29,1,7
1223,14,8,3,4,34,14,8,9
107,1,9,6,3,6,17,1,8
960,3,6,6,2,11,15,1,7
2474,8,7,10,0,30,22,12,6
4355,14,7,10,7,41,19,6,4
1895,9,8,9,0,42,18,9,4
2019,9,10,8,6,24,31,2,8
89,2,4,6,2,9,5,4,8
3973,15,7,8,3,50,44,9,4
3037,14,10,8,0,28,16,4,7
1128,2,4,1,0,11,8,12,5
557,5,6,7,1,19,26,1,4
1,0,2,0,4,2,2,1,5
2470,12,10,7,0,37,37,5,7
2903,12,7,9,1,36,28,2,8
6044,20,7,8,1,50,29,18,6
3549,13,12,14,0,31,43,1,8
6514,21,12,11,2,54,45,4,8
1039,3,5,2,2,18,19,11,6
1301,9,10,22,2,22,18,2,6
6116,17,12,9,0,43,22,18,7
6166,16,10,13,2,43,50,16,9
13676,27,11,7,0,63,57,15,5
3541,12,8,17,4,42,49,6,6
97,0,3,11,1,4,17,1,5
5238,12,5,7,0,39,28,6,8
13586,26,12,12,1,59,55,23,8
9420,21,10,12,5,51,41,1,4
549,5,10,21,2,21,25,11,6
7706,24,11,14,6,58,48,15,7
133,5,7,8,4,14,13,1,3
1727,10,7,9,4,30,25,2,2
191,2,6,7,3,16,6,2,8
4,0,5,5,4,3,0,1,4
9390,23,9,29,3,56,46,8,4
1,0,2,1,0,2,1,2,7
4430,12,10,11,5,27,25,11,3
5,2,2,3,0,7,1,1,1
24,2,10,6,2,11,19,2,8
1515,7,6,6,4,29,23,2,8
6400,12,8,17,1,35,41,5,9
942,15,10,16,5,34,10,19,9
166,2,7,12,3,7,8,1,7
3442,6,6,2,2,16,15,7,7
2023,13,11,15,2,42,45,3,8
13653,22,6,7,3,56,55,2,1
3249,13,11,7,0,35,16,24,2
1571,6,3,1,1,14,16,1,6
218,4,4,6,6,14,3,2,2
132,1,7,3,0,13,5,1,8
1014,6,6,5,0,28,12,3,7
509,2,4,6,4,14,9,1,8
3906,15,8,10,2,33,21,10,4
2505,3,5,5,0,14,12,11,3
8334,22,9,7,6,63,53,2,9
367,1,3,4,0,5,3,1,9
101,7,8,4,7,21,9,4,2
0,0,5,4,0,1,1,3,6
4216,22,5,15,0,59,45,5,7
1425,12,5,4,2,40,29,2,8
7,0,4,5,0,2,1,1,8
2235,11,5,11,6,28,13,1,7
7,2,4,5,2,14,9,1,4
9048,24,9,20,2,59,41,24,8
12045,28,11,13,2,66,59,12,8
101,1,3,2,1,5,4,1,5
39,1,3,2,3,6,5,1,7
5832,16,8,10,2,38,31,2,5
9664,21,8,14,2,58,52,12,3
23,2,7,10,6,10,6,3,8
5437,16,9,4,2,32,22,20,7
11,5,5,6,2,8,1,1,4
4791,8,7,13,3,36,39,26,8
7606,24,12,14,1,67,57,10,4
38,2,8,5,4,7,4,7,8
2107,6,3,3,2,15,17,1,6
1607,10,6,11,8,22,11,8,7
924,5,7,7,1,13,14,1,9
32,2,4,5,1,17,3,2,7
1505,4,6,7,0,23,29,9,6
11815,28,8,19,5,65,56,3,8
2363,2,6,8,0,7,19,7,8
4457,20,9,10,1,51,35,3,6
374,4,8,14,0,17,8,10,9
885,3,3,3,0,17,14,1,6
2604,14,9,7,3,33,16,25,6
11788,28,13,19,3,65,53,29,2
1,0,3,3,0,1,4,1,5
4948,8,8,13,5,33,33,2,4
1065,8,5,6,1,26,21,2,6
43,1,5,3,1,3,14,1,4
3602,16,8,7,0,42,30,6,4
2888,5,9,11,5,25,29,10,1
43,1,8,7,0,2,9,1,7
103,2,4,2,6,11,3,1,4
1,0,3,1,1,2,1,1,8
677,2,5,5,2,12,4,13,3
341,1,6,3,1,4,7,2,6
185,3,8,7,0,12,3,5,3
845,9,11,12,6,29,18,15,5
3,0,4,5,5,1,2,1,4
2981,10,11,17,8,36,27,17,1
161,2,9,8,0,7,11,3,7
0,0,1,1,1,0,0,1,8
357,2,7,5,0,14,11,1,6
555,2,7,4,0,14,18,4,8
7653,20,6,11,4,58,41,9,2
86,5,5,8,0,11,4,2,4
5485,8,7,4,3,28,28,3,9
2782,12,10,4,0,27,26,1,7
11306,23,14,8,2,53,41,4,7
1149,4,4,7,0,19,10,1,4
55,3,5,2,1,10,4,1,4
324,2,8,12,5,10,15,5,9
8250,13,7,6,5,37,37,3,5
8623,13,9,7,1,46,49,14,4
942,11,8,5,0,25,26,1,7
1599,6,5,5,10,21,17,1,7
98,1,5,4,0,3,3,2,8
982,6,8,9,2,16,16,1,6
4831,23,10,13,0,59,39,2,3
261,4,6,6,2,19,10,2,6
11901,26,13,10,7,60,55,12,3
11115,27,8,5,4,62,51,4,5
110,3,7,4,0,11,5,1,7
731,4,4,3,1,30,7,6,4
4129,17,11,12,5,41,39,13,2
856,6,5,5,5,18,19,1,6
100,5,5,10,1,15,9,2,8
336,3,5,5,0,10,6,1,8
2272,12,5,15,0,29,32,1,8
4,0,4,3,0,2,1,1,6
1368,6,3,4,6,26,12,4,4
1048,6,10,6,7,15,24,4,10
700,4,4,9,2,22,22,3,7
706,3,3,8,0,7,3,7,8
3815,11,8,3,1,36,23,14,5
12302,20,12,19,0,60,59,1,7
1409,9,9,9,8,31,24,7,3
16,0,5,2,0,6,2,4,9
369,1,8,4,0,3,16,2,3
56,2,4,4,4,10,7,1,3
1197,6,8,14,5,21,13,2,6
3033,8,9,8,8,21,36,1,4
4,0,2,1,1,5,1,1,8
1848,12,6,11,2,31,22,1,5
1032,11,11,10,3,33,32,1,7
47,3,7,6,6,8,7,1,7
1240,8,9,3,2,27,14,15,6
177,5,9,10,3,18,41,1,5
7478,29,15,10,7,65,43,17,6
7836,27,11,11,2,56,43,10,8
1567,15,8,9,4,45,17,10,7
1172,12,7,11,3,32,22,3,5
30,0,6,5,8,2,5,1,6
0,0,2,1,0,0,0,1,7
10924,25,11,17,2,59,51,11,2
3575,11,9,11,0,41,31,17,5
9240,28,15,16,10,63,60,13,4
185,3,5,5,0,13,7,1,8
1777,7,7,9,3,22,23,5,4
13654,28,15,18,6,68,60,25,3
43,3,5,4,1,15,4,1,4
1446,19,9,13,3,38,38,1,1
9293,20,10,21,2,44,48,5,4
10740,23,14,14,2,61,56,6,3
31,0,6,2,0,5,6,1,7
734,5,13,7,6,15,11,7,9
71,2,6,6,0,11,9,6,3
5846,15,11,10,0,47,50,5,8
3224,15,7,6,0,44,16,10,2
6457,11,6,7,2,31,32,6,2
1977,7,9,4,0,22,20,10,9
141,1,9,6,4,3,13,5,2
2820,10,7,4,3,26,27,2,8
2359,10,9,5,5,27,26,2,8
566,6,6,4,2,16,8,2,8
855,7,12,15,5,22,30,3,8
26,2,6,2,0,10,2,6,5
96,1,6,7,0,5,13,1,8
83,4,4,3,1,19,2,2,8
10,0,5,8,0,4,4,1,8
5408,10,9,10,4,32,45,7,6
2188,5,6,6,6,14,20,1,4
18,3,3,1,2,7,3,1,6
1873,7,8,10,2,32,38,2,6
15,1,4,4,0,13,5,1,8
8523,23,12,10,8,58,46,7,6
123,1,3,1,0,6,2,3,4
89,1,3,6,4,4,5,1,5
59,1,4,6,0,5,18,4,6
971,3,6,6,0,21,14,2,1
2748,18,8,7,1,39,30,5,7
125,2,8,17,0,6,12,1,8
2220,11,10,13,5,28,24,4,5
0,0,4,1,1,3,1,1,7
3383,16,13,17,7,40,15,22,9
1234,4,10,9,5,19,29,4,8
3337,6,7,7,1,25,32,3,6
2385,6,8,7,3,34,27,10,3
7948,27,13,19,0,63,47,9,3
2060,9,9,17,5,31,24,1,8
4224,14,8,12,2,38,36,14,5
602,3,9,12,5,20,20,4,9
4252,16,11,12,1,47,32,18,4
2375,8,6,4,0,30,17,2,2
9631,25,11,5,8,64,51,13,4
466,2,6,6,0,16,7,7,6
1034,8,7,17,3,26,16,2,8
5502,16,10,13,6,33,28,9,7
7744,16,5,12,2,43,28,5,8
94,1,4,0,0,5,5,1,7
6,1,6,3,0,2,2,1,5
